"ID"	"date"	"taxa"	"AQEM_taxon_ID"	"group"	"family"	"genus"	"abundance_m2"	"generation_time"	"sensitive"	"exposed"	"refuge_taxon"	"SPEciesAtRisk"
"S8"	"2019-06-06"	"Gammarus fossarum"	5288	"Crustacea"	"Gammaridae"	"Gammarus"	279.2	0.58	0.16	0	1	0
"S8"	"2019-06-06"	"Limnephilus germanus"	5830	"Trichoptera"	"Limnephilidae"	"Limnephilus"	0.8	1	-0.06	1	1	1
"S8"	"2019-06-06"	"Eloeophila sp."	9654	"Diptera"	"Limoniidae"	"Eloeophila"	4.8	1	-0.35	0	1	0
"S8"	"2019-06-06"	"Megaloptera Gen. sp."	9352	"Megaloptera"	"Megaloptera"	"Megaloptera"	0.8	2		1	1	
"S8"	"2019-06-06"	"Oligochaeta Gen. sp."	8736	"Oligochaeta"	"Oligochaeta"	"Oligochaeta"	3.2	0.5	-1.1	1	1	0
"S8"	"2019-06-06"	"Physa fontinalis"	6395	"Gastropoda"	"Physidae"	"Physa"	0.8	1	-1.64	1	1	0
"S8"	"2019-06-06"	"Platycnemis pennipes"	6438	"Odonata"	"Platycnemididae"	"Platycnemis"	9.6	1	-0.96	1	1	0
"S8"	"2019-06-06"	"Sialis lutaria"	6822	"Megaloptera"	"Sialidae"	"Sialis"	0.8	2	-0.06	1	1	1
"S8"	"2019-06-06"	"Pisidium amnicum"	6409	"Bivalvia"	"Sphaeriidae"	"Pisidium"	6.4	1	-2.09	1	1	0
"S8"	"2019-06-06"	"Sympetrum sp."	9205	"Odonata"	"Libellulidae"	"Sympetrum"	0.8	1	-0.96	1	1	0
"S8"	"2019-06-06"	"Tipula sp."	7077	"Diptera"	"Tipulidae"	"Tipula"	4.8	0.5	-0.35	0	1	0
"S9"	"2018-06-07"	"Asellus aquaticus"	8691	"Crustacea"	"Asellidae"	"Asellus"	8	0.5	-0.46	1	1	0
"S9"	"2018-06-07"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	8	0.5	-0.25	1	1	1
"S9"	"2018-06-07"	"Baetis niger"	4410	"Ephemeroptera"	"Baetidae"	"Baetis"	1.6	0.5	-0.25	1	1	1
"S9"	"2018-06-07"	"Baetis rhodani"	4415	"Ephemeroptera"	"Baetidae"	"Baetis"	32	0.5	0.02	0	1	0
"S9"	"2018-06-07"	"Bithynia tentaculata"	4462	"Gastropoda"	"Bithyniidae"	"Bithynia"	0.8	1	-1.82	1	1	0
"S9"	"2018-06-07"	"Caenis beskidensis"	4517	"Ephemeroptera"	"Caenidae"	"Caenis"	0.8	1	-0.3	1	1	1
"S9"	"2018-06-07"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	28	0.42	-0.39	0	1	0
"S9"	"2018-06-07"	"Orthocladiinae Gen. sp."	6208	"Diptera"	"Chironomidae"	"Orthocladiinae"	5.6	0.42	-0.39	0	1	0
"S9"	"2018-06-07"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	32					
"S9"	"2018-06-07"	"Elmis aenea"	17768	"Coleoptera"	"Elmidae"	"Elmis"	1.6	2	-1.15	1	1	0
"S9"	"2018-06-07"	"Serratella ignita"	5131	"Ephemeroptera"	"Ephemerellidae"	"Serratella"	4	1	-0.3	1	0	0
"S9"	"2018-06-07"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	36.8	0.58	0.16	0	1	0
"S9"	"2018-06-07"	"Gammarus roeselii"	5292	"Crustacea"	"Gammaridae"	"Gammarus"	212	0.58	0.16	0	1	0
"S9"	"2018-06-07"	"Hirudinea Gen. sp."	8719	"Hirudinea"	"Hirudinea"	"Hirudinea"	8	1	-0.6	1	1	0
"S9"	"2018-06-07"	"Potamopyrgus antipodarum"	8251	"Gastropoda"	"Hydrobiidae"	"Potamopyrgus"	3.2	0.75	-1.82	1	1	0
"S9"	"2018-06-07"	"Limnephilus lunatus"	5837	"Trichoptera"	"Limnephilidae"	"Limnephilus"	0.8	1	-0.06	1	1	1
"S9"	"2018-06-07"	"Eloeophila sp."	9654	"Diptera"	"Limoniidae"	"Eloeophila"	0.8	1	-0.35	0	1	0
"S9"	"2018-06-07"	"Nepa cinerea"	6118	"Heteroptera"	"Nepidae"	"Nepa"	0.8	1	-0.56	1	1	0
"S9"	"2018-06-07"	"Psychodidae Gen. sp."	8753	"Diptera"	"Psychodidae"	"Psychodidae"	0.8	0.25	-0.35	0	1	0
"S9"	"2018-06-07"	"Simuliidae Gen. sp."	6842	"Diptera"	"Simuliidae"	"Simuliidae"	3.2	0.38	-0.46	1	1	0
"S9"	"2018-06-07"	"Pisidium amnicum"	6409	"Bivalvia"	"Sphaeriidae"	"Pisidium"	1.6	1	-2.09	1	1	0
"S9"	"2018-06-07"	"Pisidium sp."	6425	"Bivalvia"	"Sphaeriidae"	"Pisidium"	4	1	-2.09	1	1	0
"S9"	"2018-06-07"	"Tubifex sp."	7115	"Oligochaeta"	"Tubificidae"	"Tubifex"	0.8	0.5	-0.93	1	1	0
"S10"	"2019-06-06"	"Asellus aquaticus"	8691	"Crustacea"	"Asellidae"	"Asellus"	0.8	0.5	-0.46	1	1	0
"S10"	"2019-06-06"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	4.8	0.5	-0.25	1	1	1
"S10"	"2019-06-06"	"Baetis buceratus"	4388	"Ephemeroptera"	"Baetidae"	"Baetis"	3.2	0.5	-0.25	1	1	1
"S10"	"2019-06-06"	"Baetis rhodani"	4415	"Ephemeroptera"	"Baetidae"	"Baetis"	8	0.5	0.02	0	1	0
"S10"	"2019-06-06"	"Caenis rivulorum"	4526	"Ephemeroptera"	"Caenidae"	"Caenis"	3.2	1	-0.3	1	1	1
"S10"	"2019-06-06"	"Ceratopogoninae/Palpomyiinae Gen. sp."	14768	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae/Palpomyiinae"	0.8	0.33	-0.35	1	1	0
"S10"	"2019-06-06"	"Tanytarsini Gen. sp."	6977	"Diptera"	"Chironomidae"	"Tanytarsini"	0.8	0.42	-0.39	0	1	0
"S10"	"2019-06-06"	"Chironomidae Gen. sp."	4642	"Diptera"	"Chironomidae"	"Chironomidae"	5.6	0.42	-0.39	0	1	0
"S10"	"2019-06-06"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	1.6	0.42	-0.39	0	1	0
"S10"	"2019-06-06"	"Crunoecia kempnyi"	4818	"Trichoptera"	"Lepidostomatidae"	"Crunoecia"	4	1	-0.06	1	1	1
"S10"	"2019-06-06"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	0.8					
"S10"	"2019-06-06"	"Platambus maculatus"	18649	"Coleoptera"	"Dytiscidae"	"Platambus"	29.6	1	-0.81	0	1	0
"S10"	"2019-06-06"	"Ecdyonurus sp."	5053	"Ephemeroptera"	"Heptageniidae"	"Ecdyonurus"	6.4	0.5	-0.3	1	1	1
"S10"	"2019-06-06"	"Elmis sp."	17779	"Coleoptera"	"Elmidae"	"Elmis"	23.2	2	-1.15	1	1	0
"S10"	"2019-06-06"	"Oulimnius sp."	18626	"Coleoptera"	"Elmidae"	"Oulimnius"	25.6	2	-1.15	1	1	0
"S10"	"2019-06-06"	"Serratella ignita"	5131	"Ephemeroptera"	"Ephemerellidae"	"Serratella"	17.6	1	-0.3	1	0	0
"S10"	"2019-06-06"	"Ephemera danica"	5124	"Ephemeroptera"	"Ephemeridae"	"Ephemera"	88	2	-0.3	1	0	0
"S10"	"2019-06-06"	"Gammarus roeselii"	5292	"Crustacea"	"Gammaridae"	"Gammarus"	116.8	0.58	0.16	0	1	0
"S10"	"2019-06-06"	"Hydropsyche angustipennis ssp."	21230	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	1.6	1	-1.03	1	1	0
"S10"	"2019-06-06"	"Hydropsyche siltalai"	5604	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	4	1	-1.03	1	1	0
"S10"	"2019-06-06"	"Athripsodes bilineatus ssp."	21232	"Trichoptera"	"Leptoceridae"	"Athripsodes"	8.8	1	-0.06	1	0	0
"S10"	"2019-06-06"	"Anabolia furcata"	4298	"Trichoptera"	"Limnephilidae"	"Anabolia"	2.4	1	-0.06	1	1	1
"S10"	"2019-06-06"	"Chaetopteryx fusca/villosa"	8826	"Trichoptera"	"Limnephilidae"	"Chaetopteryx"	2.4	1	-0.06	1	1	1
"S10"	"2019-06-06"	"Radix balthica"	16959	"Gastropoda"	"Lymnaeidae"	"Radix"	0.8	1	-0.64	1	1	0
"S10"	"2019-06-06"	"Lype reducta"	5921	"Trichoptera"	"Psychomyiidae"	"Lype"	0.8	0.5	-0.06	1	1	1
"S10"	"2019-06-06"	"Oligochaeta Gen. sp."	8736	"Oligochaeta"	"Oligochaeta"	"Oligochaeta"	5.6	0.5	-1.1	1	1	0
"S10"	"2019-06-06"	"Polycentropus irroratus"	6469	"Trichoptera"	"Polycentropodidae"	"Polycentropus"	0.8	1	-0.06	1	1	1
"S10"	"2019-06-06"	"Simulium sp."	6853	"Diptera"	"Simuliidae"	"Simulium"	0.8	0.38	-0.46	1	1	0
"S11"	"2019-06-05"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	4	0.5	-0.25	1	1	1
"S11"	"2019-06-05"	"Ceratopogoninae/Palpomyiinae Gen. sp."	14768	"Diptera"	"Ceratopogonidae"	"Ceratopogoninae/Palpomyiinae"	12.8	0.33	-0.35	1	1	0
"S11"	"2019-06-05"	"Chironomini Gen. sp."	4644	"Diptera"	"Chironomidae"	"Chironomini"	1.6	0.42	-0.39	0	1	0
"S11"	"2019-06-05"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	10.4	0.42	-0.39	0	1	0
"S11"	"2019-06-05"	"Tanytarsini Gen. sp."	6977	"Diptera"	"Chironomidae"	"Tanytarsini"	5.6	0.42	-0.39	0	1	0
"S11"	"2019-06-05"	"Tanypodinae Gen. sp."	6972	"Diptera"	"Chironomidae"	"Tanypodinae"	3.2	0.42	-0.39	0	1	0
"S11"	"2019-06-05"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	10.4					
"S11"	"2019-06-05"	"Serratella ignita"	5131	"Ephemeroptera"	"Ephemerellidae"	"Serratella"	0.8	1	-0.3	1	0	0
"S11"	"2019-06-05"	"Gammarus roeselii"	5292	"Crustacea"	"Gammaridae"	"Gammarus"	3.2	0.58	0.16	0	1	0
"S11"	"2019-06-05"	"Glossiphonia concolor"	5307	"Hirudinea"	"Glossiphoniidae"	"Glossiphonia"	0.8	1	-0.6	1	1	0
"S11"	"2019-06-05"	"Anacaena globulus"	17503	"Coleoptera"	"Hydrophilidae"	"Anacaena"	0.8	1	-0.89	1	1	0
"S11"	"2019-06-05"	"Scleroprocta sp."	13280	"Diptera"	"Limoniidae"	"Scleroprocta"	1.6	1	-0.35	0	1	0
"S11"	"2019-06-05"	"Eloeophila sp."	9654	"Diptera"	"Limoniidae"	"Eloeophila"	1.6	1	-0.35	0	1	0
"S11"	"2019-06-05"	"Pseudolimnophila sp."	7259	"Diptera"	"Limoniidae"	"Pseudolimnophila"	8.8	1	-0.35	0	1	0
"S11"	"2019-06-05"	"Pilaria sp."	6403	"Diptera"	"Limoniidae"	"Pilaria"	8.8	1	-0.35	0	1	0
"S11"	"2019-06-05"	"Eiseniella tetraedra"	5075	"Oligochaeta"	"Lumbricidae"	"Eiseniella"	3.2	0.33	-1.1	1	1	0
"S11"	"2019-06-05"	"Oligochaeta Gen. sp."	8736	"Oligochaeta"	"Oligochaeta"	"Oligochaeta"	2.4	0.5	-1.1	1	1	0
"S11"	"2019-06-05"	"Hippeutis complanatus"	5483	"Gastropoda"	"Planorbidae"	"Hippeutis"	0.8	1	-1.94	1	1	0
"S11"	"2019-06-05"	"Elodes sp."	17791	"Coleoptera"	"Scirtidae"	"Elodes"	0.8	1	-1.15	1	1	0
"S11"	"2019-06-05"	"Simulium sp."	6853	"Diptera"	"Simuliidae"	"Simulium"	43.2	0.38	-0.46	1	1	0
"S11"	"2019-06-05"	"Pisidium sp."	6425	"Bivalvia"	"Sphaeriidae"	"Pisidium"	0.8	1	-2.09	1	1	0
"S11"	"2019-06-05"	"Stratiomyiidae Gen. sp."	8761	"Diptera"	"Stratiomyiidae"	"Stratiomyiidae"	1.6	0.33	-0.35	1	1	0
"S11"	"2019-06-05"	"Tipula sp."	7077	"Diptera"	"Tipulidae"	"Tipula"	5.6	0.5	-0.35	0	1	0
"S12"	"2018-06-08"	"Aeshna sp."	4226	"Odonata"	"Aeshnidae"	"Aeshna"	0.8	2	-0.96	1	1	0
"S12"	"2018-06-08"	"Asellus aquaticus"	8691	"Crustacea"	"Asellidae"	"Asellus"	0.8	0.5	-0.46	1	1	0
"S12"	"2018-06-08"	"Baetis liebenauae"	4405	"Ephemeroptera"	"Baetidae"	"Baetis"	152	0.5	-0.25	1	1	1
"S12"	"2018-06-08"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	279.2	0.5	-0.25	1	1	1
"S12"	"2018-06-08"	"Baetis rhodani"	4415	"Ephemeroptera"	"Baetidae"	"Baetis"	13.6	0.5	0.02	0	1	0
"S12"	"2018-06-08"	"Calopteryx virgo"	4532	"Odonata"	"Calopterygidae"	"Calopteryx"	8	2	-0.36	1	1	1
"S12"	"2018-06-08"	"Ceratopogonidae Gen. sp."	4585	"Diptera"	"Ceratopogonidae"	"Ceratopogonidae"	3.2	0.33	-0.35	1	1	0
"S12"	"2018-06-08"	"Chironomidae Gen. sp."	4642	"Diptera"	"Chironomidae"	"Chironomidae"	0.8	0.42	-0.39	0	1	0
"S12"	"2018-06-08"	"Coenagrion sp."	4722	"Odonata"	"Coenagrionidae"	"Coenagrion"	0.8	1	-0.24	1	1	1
"S12"	"2018-06-08"	"Cordulia aenea"	4741	"Odonata"	"Corduliidae"	"Cordulia"	5.6	2	-0.96	1	1	0
"S12"	"2018-06-08"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	12					
"S12"	"2018-06-08"	"Diura bicaudata"	4988	"Plecoptera"	"Perlodidae"	"Diura"	0.8	1	0.38	1	1	1
"S12"	"2018-06-08"	"Dixa sp."	4989	"Diptera"	"Dixidae"	"Dixa"	8.8	0.5	-0.35	1	1	1
"S12"	"2018-06-08"	"Platambus maculatus"	18649	"Coleoptera"	"Dytiscidae"	"Platambus"	2.4	1	-0.81	0	1	0
"S12"	"2018-06-08"	"Limnius sp."	18419	"Coleoptera"	"Elmidae"	"Limnius"	0.8	2	-1.15	1	1	0
"S12"	"2018-06-08"	"Elmidae Gen. sp."	17767	"Coleoptera"	"Elmidae"	"Elmidae"	1.6	2	-1.15	1	1	0
"S12"	"2018-06-08"	"Elmis sp."	17779	"Coleoptera"	"Elmidae"	"Elmis"	0.8	2	-1.15	1	1	0
"S12"	"2018-06-08"	"Ephemera danica"	5124	"Ephemeroptera"	"Ephemeridae"	"Ephemera"	89.6	2	-0.3	1	0	0
"S12"	"2018-06-08"	"Erpobdella octoculata"	5159	"Hirudinea"	"Erpobdellidae"	"Erpobdella"	8	1	-0.41	1	1	0
"S12"	"2018-06-08"	"Erpobdella vilnensis"	5157	"Hirudinea"	"Erpobdellidae"	"Erpobdella"	1.6	1	-0.41	1	1	0
"S12"	"2018-06-08"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	96	0.58	0.16	0	1	0
"S12"	"2018-06-08"	"Gammarus roeselii"	5292	"Crustacea"	"Gammaridae"	"Gammarus"	96	0.58	0.16	0	1	0
"S12"	"2018-06-08"	"Glossiphoniidae Gen. sp."	7458	"Hirudinea"	"Glossiphoniidae"	"Glossiphoniidae"	1.6	1	-0.6	1	1	0
"S12"	"2018-06-08"	"Leptophlebia marginata"	5730	"Ephemeroptera"	"Leptophlebiidae"	"Leptophlebia"	5.6	1	-0.3	1	0	0
"S12"	"2018-06-08"	"Limnephilus lunatus"	5837	"Trichoptera"	"Limnephilidae"	"Limnephilus"	8.8	1	-0.06	1	1	1
"S12"	"2018-06-08"	"Chaetopteryx fusca/villosa"	8826	"Trichoptera"	"Limnephilidae"	"Chaetopteryx"	3.2	1	-0.06	1	1	1
"S12"	"2018-06-08"	"Eloeophila sp."	9654	"Diptera"	"Limoniidae"	"Eloeophila"	2.4	1	-0.35	0	1	0
"S12"	"2018-06-08"	"Eiseniella tetraedra"	5075	"Oligochaeta"	"Lumbricidae"	"Eiseniella"	4	0.33	-1.1	1	1	0
"S12"	"2018-06-08"	"Radix balthica/labiata"	16983	"Gastropoda"	"Lymnaeidae"	"Radix"	3.2	1	-0.64	1	1	0
"S12"	"2018-06-08"	"Plectrocnemia conspersa ssp."	21218	"Trichoptera"	"Polycentropodidae"	"Plectrocnemia"	1.6	1	-0.06	1	1	1
"S12"	"2018-06-08"	"Simulium sp."	6853	"Diptera"	"Simuliidae"	"Simulium"	36	0.38	-0.46	1	1	0
"S12"	"2018-06-08"	"Nemotelus sp."	6092	"Diptera"	"Stratiomyiidae"	"Nemotelus"	0.8	0.33	-0.35	1	1	0
"S12"	"2018-06-08"	"Turbellaria Gen. sp."	8831	"Turbellaria"	"Turbellaria"	"Turbellaria"	1.6	1	-0.43	1	1	0
"S13"	"2018-06-07"	"Atrichops crassipes"	4374	"Diptera"	"Athericidae"	"Atrichops"	0.8	0.62	-0.35	1	1	1
"S13"	"2018-06-07"	"Calopteryx splendens"	4530	"Odonata"	"Calopterygidae"	"Calopteryx"	2.4	2	-0.36	1	1	1
"S13"	"2018-06-07"	"Calopteryx virgo"	4532	"Odonata"	"Calopterygidae"	"Calopteryx"	0.8	2	-0.36	1	1	1
"S13"	"2018-06-07"	"Tanypodinae Gen. sp."	6972	"Diptera"	"Chironomidae"	"Tanypodinae"	0.8	0.42	-0.39	0	1	0
"S13"	"2018-06-07"	"Chironomini Gen. sp."	4644	"Diptera"	"Chironomidae"	"Chironomini"	14.4	0.42	-0.39	0	1	0
"S13"	"2018-06-07"	"Ephemera vulgata"	5129	"Ephemeroptera"	"Ephemeridae"	"Ephemera"	1.6	2	-0.3	1	0	0
"S13"	"2018-06-07"	"Gammarus roeselii"	5292	"Crustacea"	"Gammaridae"	"Gammarus"	23.2	0.58	0.16	0	1	0
"S13"	"2018-06-07"	"Potamopyrgus antipodarum"	8251	"Gastropoda"	"Hydrobiidae"	"Potamopyrgus"	0.8	0.75	-1.82	1	1	0
"S13"	"2018-06-07"	"Halesus digitatus ssp."	21501	"Trichoptera"	"Limnephilidae"	"Halesus"	0.8	1	-0.06	1	1	1
"S13"	"2018-06-07"	"Limnephilus lunatus"	5837	"Trichoptera"	"Limnephilidae"	"Limnephilus"	0.8	1	-0.06	1	1	1
"S13"	"2018-06-07"	"Radix balthica"	16959	"Gastropoda"	"Lymnaeidae"	"Radix"	0.8	1	-0.64	1	1	0
"S14"	"2019-06-04"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	2.4	0.5	-0.25	1	1	1
"S14"	"2019-06-04"	"Baetis sp."	4419	"Ephemeroptera"	"Baetidae"	"Baetis"	2.4	0.5	0.02	0	1	0
"S14"	"2019-06-04"	"Bithynia tentaculata"	4462	"Gastropoda"	"Bithyniidae"	"Bithynia"	2.4	1	-1.82	1	1	0
"S14"	"2019-06-04"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	115.2	0.42	-0.39	0	1	0
"S14"	"2019-06-04"	"Chironomidae Gen. sp."	4642	"Diptera"	"Chironomidae"	"Chironomidae"	63.2	0.42	-0.39	0	1	0
"S14"	"2019-06-04"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	192					
"S14"	"2019-06-04"	"Gammarus roeselii"	5292	"Crustacea"	"Gammaridae"	"Gammarus"	683.2	0.58	0.16	0	1	0
"S14"	"2019-06-04"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	36	0.58	0.16	0	1	0
"S14"	"2019-06-04"	"Hydropsyche incognita/pellucidula"	13024	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	0.8	1	-1.03	1	1	0
"S14"	"2019-06-04"	"Hydropsyche siltalai"	5604	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	0.8	1	-1.03	1	1	0
"S14"	"2019-06-04"	"Eiseniella tetraedra"	5075	"Oligochaeta"	"Lumbricidae"	"Eiseniella"	17.6	0.33	-1.1	1	1	0
"S14"	"2019-06-04"	"Radix sp."	6673	"Gastropoda"	"Lymnaeidae"	"Radix"	0.8	1	-0.64	1	1	0
"S14"	"2019-06-04"	"Pisidium sp."	6425	"Bivalvia"	"Sphaeriidae"	"Pisidium"	16.8	1	-2.09	1	1	0
"S14"	"2019-06-04"	"Tubificidae Gen. sp."	7117	"Oligochaeta"	"Tubificidae"	"Tubificidae"	159.2	0.5	-0.93	1	1	0
"S15"	"2019-06-03"	"Centroptilum luteolum"	8850	"Ephemeroptera"	"Baetidae"	"Centroptilum"	1.6	0.5	-0.25	1	1	1
"S15"	"2019-06-03"	"Baetis rhodani"	4415	"Ephemeroptera"	"Baetidae"	"Baetis"	44.8	0.5	0.02	0	1	0
"S15"	"2019-06-03"	"Caenis horaria"	4519	"Ephemeroptera"	"Caenidae"	"Caenis"	6.4	0.5	-0.3	1	1	1
"S15"	"2019-06-03"	"Palpomyiinae Gen. sp."	10868	"Diptera"	"Ceratopogonidae"	"Palpomyiinae"	7.2	0.33	-0.35	1	1	0
"S15"	"2019-06-03"	"Tanytarsini Gen. sp."	6977	"Diptera"	"Chironomidae"	"Tanytarsini"	1.6	0.42	-0.39	0	1	0
"S15"	"2019-06-03"	"Orthocladiinae Gen. sp."	6208	"Diptera"	"Chironomidae"	"Orthocladiinae"	44.8	0.42	-0.39	0	1	0
"S15"	"2019-06-03"	"Dicranota sp."	4955	"Diptera"	"Pediciidae"	"Dicranota"	27.2					
"S15"	"2019-06-03"	"Pedicia sp."	6354	"Diptera"	"Pediciidae"	"Pedicia"	1.6					
"S15"	"2019-06-03"	"Ecdyonurus venosus"	5058	"Ephemeroptera"	"Heptageniidae"	"Ecdyonurus"	1.6	0.5	-0.3	1	1	1
"S15"	"2019-06-03"	"Limnius sp."	18419	"Coleoptera"	"Elmidae"	"Limnius"	16	2	-1.15	1	1	0
"S15"	"2019-06-03"	"Elmis sp."	17779	"Coleoptera"	"Elmidae"	"Elmis"	20.8	2	-1.15	1	1	0
"S15"	"2019-06-03"	"Oulimnius sp."	18626	"Coleoptera"	"Elmidae"	"Oulimnius"	8	2	-1.15	1	1	0
"S15"	"2019-06-03"	"Serratella ignita"	5131	"Ephemeroptera"	"Ephemerellidae"	"Serratella"	332.8	1	-0.3	1	0	0
"S15"	"2019-06-03"	"Ephemera danica"	5124	"Ephemeroptera"	"Ephemeridae"	"Ephemera"	58.4	2	-0.3	1	0	0
"S15"	"2019-06-03"	"Erpobdella vilnensis"	5157	"Hirudinea"	"Erpobdellidae"	"Erpobdella"	0.8	1	-0.41	1	1	0
"S15"	"2019-06-03"	"Orectochilus villosus"	18613	"Coleoptera"	"Gyrinidae"	"Orectochilus"	5.6	1	-1.15	0	1	0
"S15"	"2019-06-03"	"Hydraena sp."	18130	"Coleoptera"	"Hydraenidae"	"Hydraena"	3.2	1	-1.15	1	1	0
"S15"	"2019-06-03"	"Hydropsyche siltalai"	5604	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	4.8	1	-1.03	1	1	0
"S15"	"2019-06-03"	"Oecetis ochracea"	6173	"Trichoptera"	"Leptoceridae"	"Oecetis"	1.6	1	-0.06	1	0	0
"S15"	"2019-06-03"	"Chaetopteryx villosa ssp."	21248	"Trichoptera"	"Limnephilidae"	"Chaetopteryx"	1.6	1	-0.06	1	1	1
"S15"	"2019-06-03"	"Antocha sp."	4330	"Diptera"	"Limoniidae"	"Antocha"	3.2	1	-0.35	0	1	0
"S15"	"2019-06-03"	"Eiseniella tetraedra"	5075	"Oligochaeta"	"Lumbricidae"	"Eiseniella"	28	0.33	-1.1	1	1	0
"S15"	"2019-06-03"	"Galba truncatula"	5284	"Gastropoda"	"Lymnaeidae"	"Galba"	0.8	1	-0.64	1	1	0
"S15"	"2019-06-03"	"Perlodes microcephalus"	6376	"Plecoptera"	"Perlodidae"	"Perlodes"	0.8	1	0.38	1	1	1
"S15"	"2019-06-03"	"Rhyacophila fasciata ssp."	21233	"Trichoptera"	"Rhyacophilidae"	"Rhyacophila"	0.8	1	-0.06	0	1	0
"S15"	"2019-06-03"	"Rhyacophila pubescens"	6778	"Trichoptera"	"Rhyacophilidae"	"Rhyacophila"	4	1	-0.06	1	1	1
"S15"	"2019-06-03"	"Simulium sp."	6853	"Diptera"	"Simuliidae"	"Simulium"	92	0.38	-0.46	1	1	0
"S15"	"2019-06-03"	"Sphaerium corneum"	6882	"Bivalvia"	"Sphaeriidae"	"Sphaerium"	1.6	1	-2.09	1	1	0
"S15"	"2019-06-03"	"Tabanidae Gen. sp."	8485	"Diptera"	"Tabanidae"	"Tabanidae"	3.2	0.75	-0.35	0	0	0
"S16"	"2019-06-06"	"Anabolia nervosa"	4300	"Trichoptera"	"Limnephilidae"	"Anabolia"	1.6	1	-0.06	0	0	0
"S16"	"2019-06-06"	"Baetis vernus"	4427	"Ephemeroptera"	"Baetidae"	"Baetis"	15.2	0.5	-0.25	1	1	1
"S16"	"2019-06-06"	"Baetis rhodani"	4415	"Ephemeroptera"	"Baetidae"	"Baetis"	60.8	0.5	0.02	0	1	0
"S16"	"2019-06-06"	"Tanytarsini Gen. sp."	6977	"Diptera"	"Chironomidae"	"Tanytarsini"	3.2	0.42	-0.39	0	1	0
"S16"	"2019-06-06"	"Prodiamesa olivacea"	6583	"Diptera"	"Chironomidae"	"Prodiamesa"	110.4	0.42	-0.39	0	1	0
"S16"	"2019-06-06"	"Chironomidae Gen. sp."	4642	"Diptera"	"Chironomidae"	"Chironomidae"	5.6	0.42	-0.39	0	1	0
"S16"	"2019-06-06"	"Chironomini Gen. sp."	4644	"Diptera"	"Chironomidae"	"Chironomini"	4.8	0.42	-0.39	0	1	0
"S16"	"2019-06-06"	"Tanypodinae Gen. sp."	6972	"Diptera"	"Chironomidae"	"Tanypodinae"	0.8	0.42	-0.39	0	1	0
"S16"	"2019-06-06"	"Platambus maculatus"	18649	"Coleoptera"	"Dytiscidae"	"Platambus"	1.6	1	-0.81	0	1	0
"S16"	"2019-06-06"	"Limnius sp."	18419	"Coleoptera"	"Elmidae"	"Limnius"	0.8	2	-1.15	1	1	0
"S16"	"2019-06-06"	"Limnius volckmari"	18421	"Coleoptera"	"Elmidae"	"Limnius"	1.6	2	-1.15	1	1	0
"S16"	"2019-06-06"	"Serratella ignita"	5131	"Ephemeroptera"	"Ephemerellidae"	"Serratella"	4.8	1	-0.3	1	0	0
"S16"	"2019-06-06"	"Ephemera danica"	5124	"Ephemeroptera"	"Ephemeridae"	"Ephemera"	30.4	2	-0.3	1	0	0
"S16"	"2019-06-06"	"Gammarus roeselii"	5292	"Crustacea"	"Gammaridae"	"Gammarus"	176	0.58	0.16	0	1	0
"S16"	"2019-06-06"	"Gammarus pulex"	5291	"Crustacea"	"Gammaridae"	"Gammarus"	133.6	0.58	0.16	0	1	0
"S16"	"2019-06-06"	"Hydropsyche incognita"	8142	"Trichoptera"	"Hydropsychidae"	"Hydropsyche"	4.8	1	-1.03	1	1	0
"S16"	"2019-06-06"	"Athripsodes sp."	4371	"Trichoptera"	"Leptoceridae"	"Athripsodes"	1.6	1	-0.06	1	0	0
